time_iso,pair,side,price,size,net_pnl,maker
2025-11-05T20:34:56.459Z,NOT,B,0.000668,50000.00000000,0.000000,T
2025-11-05T20:34:54.385Z,NOT,B,0.000668,50000.00000000,0.000000,T
2025-11-05T20:33:11.104Z,NOT,B,0.000668,50000.00000000,0.000000,T
2025-11-05T20:33:07.590Z,NOT,B,0.000668,50000.00000000,0.000000,T
2025-11-05T20:32:57.181Z,NOT,B,0.000668,50000.00000000,0.000000,T
2025-11-05T20:32:55.071Z,NOT,B,0.000668,50000.00000000,0.000000,T
2025-11-05T20:31:37.748Z,NOT,B,0.000668,50000.00000000,0.000000,T
2025-11-05T20:31:34.528Z,NOT,B,0.000668,50000.00000000,0.000000,T
2025-11-05T20:31:24.173Z,NOT,B,0.000668,50000.00000000,0.000000,T
2025-11-05T20:31:22.147Z,NOT,B,0.000668,50000.00000000,0.000000,T
2025-11-05T20:20:51.934Z,NOT,A,0.000671,1520216.00000000,0.000000,T
2025-11-05T20:20:51.934Z,NOT,A,0.000671,500000.00000000,0.000000,T
2025-11-05T20:20:51.934Z,NOT,A,0.000671,2779784.00000000,0.000000,T
2025-11-05T20:16:08.116Z,NOT,B,0.000673,50000.00000000,0.000000,T
2025-11-05T20:16:04.421Z,NOT,B,0.000674,50000.00000000,0.000000,T
2025-11-05T20:15:54.907Z,NOT,B,0.000673,50000.00000000,0.000000,T
2025-11-05T20:15:52.601Z,NOT,B,0.000673,50000.00000000,0.000000,T
2025-11-05T20:14:32.403Z,NOT,B,0.000674,50000.00000000,0.000000,T
2025-11-05T20:14:28.936Z,NOT,B,0.000674,50000.00000000,0.000000,T
2025-11-05T20:14:20.379Z,NOT,B,0.000674,50000.00000000,0.000000,T
2025-11-05T20:14:18.259Z,NOT,B,0.000674,50000.00000000,0.000000,T
2025-11-05T20:12:56.108Z,NOT,B,0.000673,50000.00000000,0.000000,T
2025-11-05T20:12:52.458Z,NOT,B,0.000673,50000.00000000,0.000000,T
2025-11-05T20:12:44.674Z,NOT,B,0.000672,50000.00000000,0.000000,T
2025-11-05T20:12:42.344Z,NOT,B,0.000672,50000.00000000,0.000000,T
2025-11-05T20:11:27.706Z,NOT,B,0.000671,50000.00000000,0.000000,T
2025-11-05T20:11:25.682Z,NOT,B,0.000671,50000.00000000,0.000000,T
2025-11-05T20:11:17.837Z,NOT,B,0.000672,50000.00000000,0.000000,T
2025-11-05T20:11:14.608Z,NOT,B,0.000672,50000.00000000,0.000000,T
2025-11-05T20:09:36.138Z,NOT,B,0.000671,50000.00000000,0.000000,T
2025-11-05T20:09:32.468Z,NOT,B,0.000671,50000.00000000,0.000000,T
2025-11-05T20:09:22.160Z,NOT,B,0.000671,50000.00000000,0.000000,T
2025-11-05T20:09:20.064Z,NOT,B,0.000671,50000.00000000,0.000000,T
2025-11-05T20:08:03.274Z,NOT,B,0.000672,50000.00000000,0.000000,T
2025-11-05T20:07:59.442Z,NOT,B,0.000672,50000.00000000,0.000000,T
2025-11-05T20:07:49.473Z,NOT,B,0.000672,50000.00000000,0.000000,T
2025-11-05T20:07:46.944Z,NOT,B,0.000672,50000.00000000,0.000000,T
2025-11-05T20:06:30.408Z,NOT,B,0.000672,50000.00000000,0.000000,T
2025-11-05T20:06:26.565Z,NOT,B,0.000672,50000.00000000,0.000000,T
2025-11-05T20:06:16.157Z,NOT,B,0.000671,50000.00000000,0.000000,T
2025-11-05T20:06:13.131Z,NOT,B,0.000671,50000.00000000,0.000000,T
2025-11-05T20:04:30.283Z,NOT,B,0.000671,50000.00000000,0.000000,T
2025-11-05T20:04:26.659Z,NOT,B,0.000671,50000.00000000,0.000000,T
2025-11-05T20:04:17.290Z,NOT,B,0.000671,50000.00000000,0.000000,T
2025-11-05T20:04:15.315Z,NOT,B,0.000671,50000.00000000,0.000000,T
2025-11-05T20:02:57.664Z,NOT,B,0.000671,50000.00000000,0.000000,T
2025-11-05T20:02:53.767Z,NOT,B,0.000671,50000.00000000,0.000000,T
2025-11-05T20:02:44.017Z,NOT,B,0.000671,50000.00000000,0.000000,T
2025-11-05T20:02:41.737Z,NOT,B,0.000670,50000.00000000,0.000000,T
2025-11-05T20:01:25.809Z,NOT,B,0.000670,50000.00000000,0.000000,T
2025-11-05T20:01:22.384Z,NOT,B,0.000670,50000.00000000,0.000000,T
2025-11-05T20:01:12.450Z,NOT,B,0.000670,50000.00000000,0.000000,T
2025-11-05T20:01:09.692Z,NOT,B,0.000670,50000.00000000,0.000000,T
2025-11-05T19:59:20.936Z,NOT,B,0.000671,50000.00000000,0.000000,T
2025-11-05T19:59:16.831Z,NOT,B,0.000671,50000.00000000,0.000000,T
2025-11-05T19:59:07.029Z,NOT,B,0.000671,50000.00000000,0.000000,T
2025-11-05T19:59:04.731Z,NOT,B,0.000671,50000.00000000,0.000000,T
2025-11-05T19:57:47.324Z,NOT,B,0.000672,50000.00000000,0.000000,T
2025-11-05T19:57:43.841Z,NOT,B,0.000672,50000.00000000,0.000000,T
2025-11-05T19:57:33.560Z,NOT,B,0.000672,50000.00000000,0.000000,T
2025-11-05T19:57:31.509Z,NOT,B,0.000672,50000.00000000,0.000000,T
2025-11-05T19:56:13.249Z,NOT,B,0.000672,50000.00000000,0.000000,T
2025-11-05T19:56:09.706Z,NOT,B,0.000672,50000.00000000,0.000000,T
2025-11-05T19:56:00.386Z,NOT,B,0.000672,50000.00000000,0.000000,T
2025-11-05T19:55:57.857Z,NOT,B,0.000672,50000.00000000,0.000000,T
2025-11-05T19:54:41.146Z,NOT,B,0.000672,50000.00000000,0.000000,T
2025-11-05T19:54:37.735Z,NOT,B,0.000672,50000.00000000,0.000000,T
