time_iso,pair,side,price,size,net_pnl,maker
2025-11-05T11:53:12.646Z,FARTCOIN,A,0.256200,8.80000000,0.000000,T
2025-11-05T11:53:12.075Z,FARTCOIN,A,0.256200,88.70000000,0.000000,T
2025-11-05T11:53:10.376Z,FARTCOIN,A,0.256100,97.50000000,0.000000,T
2025-11-05T10:46:26.247Z,FARTCOIN,B,0.251000,99.50000000,0.278600,T
2025-11-05T10:46:26.247Z,FARTCOIN,B,0.251000,99.50000000,0.278600,T
2025-11-05T10:45:09.583Z,FARTCOIN,B,0.252000,99.10000000,0.178380,T
2025-11-05T10:45:09.583Z,FARTCOIN,B,0.252000,33.70000000,0.060660,T
2025-11-05T10:45:09.583Z,FARTCOIN,B,0.252000,65.40000000,0.117720,T
2025-11-05T10:42:10.241Z,FARTCOIN,B,0.252700,98.80000000,0.108680,T
2025-11-05T10:39:14.180Z,FARTCOIN,B,0.252800,98.80000000,0.098800,T
2025-11-05T10:24:37.975Z,FARTCOIN,A,0.255400,97.80000000,0.000000,T
2025-11-05T10:08:02.576Z,FARTCOIN,A,0.255300,97.80000000,0.000000,T
