time_iso,pair,side,price,size,net_pnl,maker
2025-11-05T18:21:07.616Z,BOME,A,0.000833,25000.00000000,0.000000,T
2025-11-05T18:21:03.380Z,BOME,A,0.000833,25000.00000000,0.000000,T
2025-11-05T18:19:26.848Z,BOME,A,0.000833,25000.00000000,0.000000,T
2025-11-05T18:19:23.026Z,BOME,A,0.000833,25000.00000000,0.000000,T
2025-11-05T18:19:11.760Z,BOME,A,0.000833,25000.00000000,0.000000,T
2025-11-05T18:19:07.675Z,BOME,A,0.000833,25000.00000000,0.000000,T
2025-11-05T18:18:56.348Z,BOME,A,0.000834,25000.00000000,0.000000,T
2025-11-05T18:18:52.659Z,BOME,A,0.000834,25000.00000000,0.000000,T
2025-11-05T18:17:08.556Z,BOME,A,0.000833,25000.00000000,0.000000,T
2025-11-05T18:17:04.272Z,BOME,A,0.000833,25000.00000000,0.000000,T
2025-11-05T18:16:51.189Z,BOME,A,0.000833,25000.00000000,0.000000,T
2025-11-05T18:16:46.884Z,BOME,A,0.000833,25000.00000000,0.000000,T
2025-11-05T18:16:34.961Z,BOME,A,0.000833,25000.00000000,0.000000,T
2025-11-05T18:16:30.885Z,BOME,A,0.000834,25000.00000000,0.000000,T
2025-11-05T18:15:00.670Z,BOME,A,0.000831,25000.00000000,0.000000,T
2025-11-05T18:14:52.120Z,BOME,A,0.000831,25000.00000000,0.000000,T
2025-11-05T18:14:48.067Z,BOME,A,0.000831,25000.00000000,0.000000,T
2025-11-05T18:14:35.520Z,BOME,A,0.000832,25000.00000000,0.000000,T
2025-11-05T18:14:31.377Z,BOME,A,0.000831,25000.00000000,0.000000,T
2025-11-05T18:14:18.733Z,BOME,A,0.000831,25000.00000000,0.000000,T
2025-11-05T18:14:14.455Z,BOME,A,0.000831,25000.00000000,0.000000,T
